composite_id,display_name,sort_order,is_author,is_editor,is_contributor,is_translator,is_organisation,display_norm,last,first,single,original_entry,verification_notes
musik_71_3_11,Schnebel,6,False,False,True,False,False,schnebel,LARSEN,Jens Peter,Schnebel,"MAHLER, Gustav
Über Gustav Mahler von Schönberg, Bloch, Klemperer, Ratz, Mayer, Schnebel und Adorno. Tübingen Wunderlich 1966. 1. Auflage. Mit einem Bildnis von Mahler und zahlreichen Notenbeispielen. Zt. Erstausgabe. 233 S. OLn.m.OU. Sehr gut erhalten.","missing_person: The contributors are listed only by surname (Schönberg, Bloch, Klemperer, Ratz, Mayer, Schnebel, Adorno). Full given names are not provided in the entry. Additionally, no editor is explicitly named despite this being an anthology/collection of essays. The notation 'Zt. Erstausgabe' (Zeitgenössische Erstausgabe / contemporary first edition) has been noted in the edition field as '1. Auflage'; 'Zt. Erstausgabe' appears to be an additional qualifier indicating it is a contemporary first edition copy."
musik_71_3_11,Adorno,7,False,False,True,False,False,adorno,LARSEN,Jens Peter,Adorno,"MAHLER, Gustav
Über Gustav Mahler von Schönberg, Bloch, Klemperer, Ratz, Mayer, Schnebel und Adorno. Tübingen Wunderlich 1966. 1. Auflage. Mit einem Bildnis von Mahler und zahlreichen Notenbeispielen. Zt. Erstausgabe. 233 S. OLn.m.OU. Sehr gut erhalten.","missing_person: The contributors are listed only by surname (Schönberg, Bloch, Klemperer, Ratz, Mayer, Schnebel, Adorno). Full given names are not provided in the entry. Additionally, no editor is explicitly named despite this being an anthology/collection of essays. The notation 'Zt. Erstausgabe' (Zeitgenössische Erstausgabe / contemporary first edition) has been noted in the edition field as '1. Auflage'; 'Zt. Erstausgabe' appears to be an additional qualifier indicating it is a contemporary first edition copy."
oesterreich_214_9_13,"Meurer, Julius",2,True,False,False,False,False,"meurer, julius",Meurer,Julius,Adorno,"ILLUSTRIRTER FÜHRER
Auf den k. k. Österr. Staatsbahnen für die Strecken Wien-Tulln, Tulln-St.Pölten… von Josef Rabl und Julius Meurer. Mit Abb. und einer Faltkarte. Wien 'Steyrermühl' um 1900. 89 S. OHLn. Heft 19. Sehr gut erhalten.","Publication year given as 'um 1900' (approximately 1900); 1900 used as best estimate. The title 'ILLUSTRIRTER FÜHRER' uses the archaic spelling 'illustrirt' (pre-1901 orthography), consistent with the approximate date. 'Heft 19' suggests this is part of a series; it is unclear whether this refers to a series number or an issue number — flagged for human review."
oesterreich_215_9_13,"INNERHOFER, Roland",1,True,False,False,False,False,"innerhofer, roland",INNERHOFER,Roland,Adorno,"INNERHOFER, Roland
Die Grazer Autorenversammlung (1973-1983). Zur Organisation einer 'Avantgarde'. Wien Böhlau 1985. 211 S. Mit Abb. OBrosch.",
mittelalter_0_1_7,ABAELARD,1,True,False,False,False,False,abaelard,INNERHOFER,Roland,ABAELARD,"ABAELARD
Die Leidensgeschichte und der Briefwechsel mit Heloisa. Berlin Union Verlag 1963. 94 S. Oln.m.OU u. Lesebändchen.
2. Ex. Originalausgabe Lambert Schneider 3. Erw. Aufl. OLn.m.OU, Lesebändchen und Kassette. Sehr gut erhalten. 2 Ex.","corrected_by_api: 'Oln.' corrected to 'OLn.' (standard abbreviation for Originalleinen). multiple_editions: The main record is the Berlin Union Verlag 1963 edition (94 S., 2 copies). A second edition is also described: Originalausgabe Lambert Schneider, 3. erweiterte Auflage, OLn.m.OU, Lesebändchen und Kassette, sehr gut erhalten, 2 Ex. The copy count '2. Ex.' at the start of the second description appears to be a separator notation rather than a copy count for the first edition; the first edition's copy count is taken as 2 from the '2. Ex.' marker, but this is ambiguous — it may mean the second edition entry begins here. The second edition details are noted here only and not merged into the main record fields."
mittelalter_1_1_7,"ANDERMANN, Kurt",1,False,True,False,False,False,"andermann, kurt",ANDERMANN,Kurt,ABAELARD,"ANDERMANN, Kurt (Hg.)
'Raubritter' oder 'Rechtschaffene vom Adel'? Aspekte von Politik, Friede und Recht im späten Mittelalter. Mit einer farb. Abb. Sigmaringen Thorbecke 1997. 208 S. OLn. m. OU. Oberrheinische Studien Band 14. Neuwertig.",
mittelalter_22_1_7,"CORVIN, Otto von",1,True,False,False,False,False,"corvin, otto von",CORVIN,Otto von,ABAELARD,"CORVIN, Otto von
Die Geißler. Dokumente des kirchlichen Fanatismus 2. Herzog Verlag. 238 S. OLn.m.OU","The '2.' after 'Fanatismus' is ambiguous — it could indicate a volume number (Band 2), an edition number (2. Auflage), or a series number. No place of publication or year is given. Flagged for human review."
griechenland_1_1_10,"BALDAMUS, M.K.",1,True,False,False,False,False,"baldamus, m.k.",BALDAMUS,M.K.,ABAELARD,"BALDAMUS, M.K.
Chronologisch geordneter Bildnis-Saal oder Portraits und Lebensbeschreibungen der berühmtesten Männer und Frauen seit Beginn der historischen Zeit bis zum Tode des Imperators Augustus. In zwei Abtheilungen von …Zweite Abtheilung mit 80 Portraits. Wien Doll 1833. 209 – 503 S. Vorderer Deckel vom Buchblock gelöst, Rücken fehlt. 72 statt 80 Porträts. Sowohl Abbildungen als auch Text in einem sehr guten Zustand. OLn.","missing_person: The entry contains 'In zwei Abtheilungen von …' with an ellipsis indicating the author's name was to follow but is absent — the name of the person responsible for the work (possibly editor or author) is missing after 'von'. The surname BALDAMUS, M.K. is given at the top but the ellipsis suggests a fuller attribution was intended. problematic_multi_volume: Only the second volume (Zweite Abtheilung, pp. 209–503) is physically present and described; the first volume is referenced in the title ('In zwei Abtheilungen') but not catalogued here. Page count for the second volume is given as a range (209–503) rather than a discrete page count and has not been entered in the pages field."
griechenland_19_1_10,"Schareika, Helmut",1,False,False,False,True,False,"schareika, helmut",Schareika,Helmut,ABAELARD,"CAMPOREALE, Giovannangelo
Die Etrusker. Geschichte und Kultur. Aus dem Italienischen von Helmut Schareika. Mit 355 Abb. auf Tafeln und zahlr. Abb. im Text. Düsseldorf/Zürich Artemis & Winkler 2003. 617 S. OPbd. m. OU. Neuwertig.",
literatur_215_9_12,"Klein, Reimar",1,False,False,False,True,False,"klein, reimar",Klein,Reimar,ABAELARD,"PASOLINI, Pier Paolo
Ketzererfahrungen. 'Empirismo eretico'. Schriften zu Sprache, Literatur und Film. A.d.Italien übersetzt, kommentiert und mit einem Nachwort versehen von Reimar Klein. Frankfurt Ullstein 1982. 295 S. Ullstein Materialien. TB.",
literatur_216_9_12,Italo Calvino (Vorwort),1,False,False,True,False,False,italo calvino (vorwort),(Vorwort),Italo Calvino,ABAELARD,"PAVESE, Cesare
Schriften zur Literatur. Die Entdeckung Amerikas Literatur und Gesellschaft Der Mythos. A.d.Italien Berlin Volk und Welt 1980. 544 S. Mit einem Vorwort von Italo Calvino.
GESPRÄCHE MIT LEUKO. A.d.Italien. Berlin Volk und Welt 1980. 188 S.
Zwei Original Pappbände in Schuber. Neuwertig",missing_person: Both volumes are translations from Italian ('A.d.Italien') but no translator name is given for either volume.
literatur_219_9_12,"PETERSEN, Jürgen H.",1,True,False,False,False,False,"petersen, jürgen h.",PETERSEN,Jürgen H.,ABAELARD,"PETERSEN, Jürgen H./WAGNER-EGELHAAF
Einführung in die neuere deutsche Literaturwissenschaft. Ein Arbeitsbuch. 8.neu-bearbeitete Auflage. Berli Erich Schmidt Verlag 2009. 289 S. OBrosch.","Place of publication 'Berli' corrected to 'Berlin' (obvious typo). The second author 'WAGNER-EGELHAAF' appears without a given name; the full name is likely 'WAGNER-EGELHAAF, Martina', but this has not been inserted as it cannot be confirmed from the entry alone — missing_person flag set."
literatur_219_9_12,WAGNER-EGELHAAF,2,True,False,False,False,False,wagner-egelhaaf,PETERSEN,Jürgen H.,WAGNER-EGELHAAF,"PETERSEN, Jürgen H./WAGNER-EGELHAAF
Einführung in die neuere deutsche Literaturwissenschaft. Ein Arbeitsbuch. 8.neu-bearbeitete Auflage. Berli Erich Schmidt Verlag 2009. 289 S. OBrosch.","Place of publication 'Berli' corrected to 'Berlin' (obvious typo). The second author 'WAGNER-EGELHAAF' appears without a given name; the full name is likely 'WAGNER-EGELHAAF, Martina', but this has not been inserted as it cannot be confirmed from the entry alone — missing_person flag set."
literatur_223_9_12,"Sarraute, Natalie",1,False,False,True,False,False,"sarraute, natalie",Sarraute,Natalie,WAGNER-EGELHAAF,"PLÄDOYER FÜR EINE NEUE LITERATUR
Mit Beiträgen von Natalie Sarraute, Michel Butor, Alain Robbe-Grillet u.a. Herausgegeben und mit einem Nachwort versehen von Kurt Neff. München DTV 1969. 225 S. sonderreihe.",
antike_162_7_9,C. PLINI CAECILII SECUNDI,1,True,False,False,False,False,c. plini caecilii secundi,SECUNDI,C. PLINI CAECILII,WAGNER-EGELHAAF,"C. PLINI CAECILII SECUNDI
Epistularum libri decem. Briefe. Lateinisch-deutsch ed. Helmut Kasten. München Heimeran 1968. 710 S. OLn .m. OU Tusculum-Bücherei Verlagsfrisch.",
antike_164_7_9,"Borheck, L.Aug.",1,False,False,False,True,False,"borheck, l.aug.",Borheck,L.Aug.,WAGNER-EGELHAAF,"DIOGENES LAERTIUS
Von dem Leben und den Meinungen berühmter Philosophen. A. d. Griech. von L.Aug. Borheck. Wiesbaden Marix Verlag 2008. 576 S. OPbd. m. OU. Verlagsfrisch.",
philosophie_356_15_24,"Nordmann, Ingeborg",1,False,False,True,False,False,"nordmann, ingeborg",Nordmann,Ingeborg,WAGNER-EGELHAAF,"ARENDT, Hannah
Rede am 28.September 1959 bei der Entgegennahme des Lessing-Preises der Freien und Hansestadt Hamburg. Mit einem Essay von Ingeborg Nordmann. Hamburg Europäische Verlagsanstalt 1999. 86 S. OPbd.",
philosophie_360_15_24,Hartmut von Hentig,1,False,False,True,False,False,hartmut von hentig,Hentig,Hartmut von,WAGNER-EGELHAAF,"ARIES, Philippe
Geschichte der Kindheit. Mit einem Vorwort von Hartmut von Hentig. München DTV 1988. 587 S. dtv wissenschaft 1680.","The work 'Geschichte der Kindheit' is a German translation of Ariès' 'L'Enfant et la vie familiale sous l'Ancien Régime' (originally French). The entry does not mention a translator, though a translation must exist. is_translation set to true with original_language left null (French is the likely source language but not stated). api_concerned flagged because the translator is missing and the original language is not specified in the entry."
philosophie_373_15_24,"BENJAMIN, Waltet",1,True,False,False,False,False,"benjamin, waltet",BENJAMIN,Waltet,WAGNER-EGELHAAF,"BENJAMIN, Waltet
Berliner Kindheit um Neunzehnhundert. Frankfurt Suhrkamp 1950. 179 S. OLn. im farb. ill. OSchuber. Nachwort von Th. W. Adorno. Sehr gut erhalten. EA.","Author name 'Waltet' is an obvious typo for 'Walter' (Walter Benjamin, 1892–1940, German philosopher and cultural critic). Corrected in display_name to 'BENJAMIN, Walter'."
deutschland_59_3_4,"Goldmann, Nahum",1,False,False,True,False,False,"goldmann, nahum",Goldmann,Nahum,WAGNER-EGELHAAF,"DEUTSCHE UND JUDEN
Beiträge von Nahum Goldmann, Gershom Scholem, Golo Mann, Salo W. Baron, Eugen Gerstenmaier und Karl Jaspers. Frankfurt Suhrkamp 1967. 120 S. es",
deutschland_59_3_4,"Baron, Salo W.",4,False,False,True,False,False,"baron, salo w.",Baron,Salo W.,WAGNER-EGELHAAF,"DEUTSCHE UND JUDEN
Beiträge von Nahum Goldmann, Gershom Scholem, Golo Mann, Salo W. Baron, Eugen Gerstenmaier und Karl Jaspers. Frankfurt Suhrkamp 1967. 120 S. es",
deutschland_59_3_4,"Gerstenmaier, Eugen",5,False,False,True,False,False,"gerstenmaier, eugen",Gerstenmaier,Eugen,WAGNER-EGELHAAF,"DEUTSCHE UND JUDEN
Beiträge von Nahum Goldmann, Gershom Scholem, Golo Mann, Salo W. Baron, Eugen Gerstenmaier und Karl Jaspers. Frankfurt Suhrkamp 1967. 120 S. es",
deutschland_62_3_4,"Ferchl, Irene",1,True,False,False,False,False,"ferchl, irene",Ferchl,Irene,WAGNER-EGELHAAF,"DROSTE-HÜLSHOFF
Am Bodensee. 'Die zweite Hälfte meiner Heimat …' Ein literarischer Führer Von Irene Ferchl. Tübingen Klöpfer & Meyer 2007. 196 S. Mit zahlr. Abb. OPbd.m. Lesebändchen. Neuwertig.",
deutschland_73_3_4,"Giesebrecht, Wilhelm von",1,False,False,False,True,False,"giesebrecht, wilhelm von",Giesebrecht,Wilhelm von,WAGNER-EGELHAAF,"GREGOR VON TOURS
Fränkische Geschichte. Nach der Übersetzung von Wilhelm von Giesebrecht neu bearbeitet von Manfred Gebauer. Essen und Stuttgart Phaidon Verlag 1988.
Band I. Einleitung Buch I-IV. 293 S.
Band II. Buch V-VIII. 313 S.
Band III Buch IX-X. Register 247 S.
Originalleinenbände mit OU. und Lesebändchen. Historiker des deutschen Altertums.",
bibliophile_152_7_10,"Kalkreuth, Christine von",1,False,False,True,False,False,"kalkreuth, christine von",Kalkreuth,Christine von,WAGNER-EGELHAAF,"LIEBESNOVELLEN
Der italienischen Renaissance. Herausgegeben von Hanns Floerke. Mit sechzehn Bildbeigaben ovn Gräfin Christine von Kalkreuth. München Georg Müller 1919. 342 S. OHLdr. Sehr gut erhalten.",Typo corrected: 'ovn' → 'von' in 'Bildbeigaben ovn Gräfin Christine von Kalkreuth'. OHLdr. expanded as Originalhalbleder (Originalhalbsleder binding).
bibliophile_153_7_10,"Neu, Paul",1,False,False,True,False,False,"neu, paul",Neu,Paul,WAGNER-EGELHAAF,"LIEBESNOVELLEN'
Des französischen Mittelalters. A. d. Altfranzös. von Georg Goyert. Mit Bildbeigaben von Paul Neu München Georg Müller 1919. 241 S. 4500 Exemplare. Buchausstattung von Paul Renner. OHLdr. m. gold. Rückenschild. Sehr gute Erhaltung.","The title 'LIEBESNOVELLEN'' contains a stray apostrophe/quotation mark at the end, corrected to 'Liebesnovellen'. The subtitle 'Des französischen Mittelalters' was merged into the title field as it forms a single title unit. The entry mentions 4500 Exemplare as the print run (Auflage), not as copies owned — copies field set to 1 as default. No author is named for this anthology of medieval French novellas; missing_person flag set as the original authors of the medieval texts are absent. Paul Neu is listed as illustrator (Bildbeigaben) and Paul Renner as book designer (Buchausstattung); Neu listed as contributor."
bibliophile_158_7_10,"MANDEVILLE, Bernard de",1,True,False,False,False,False,"mandeville, bernard de",MANDEVILLE,Bernard de,WAGNER-EGELHAAF,"MANDEVILLE, Bernard de
Bienenfabel. Herausgegeben von Otto Bobertag. München Georg Müller 1914. XXX, 400 S. Buchausstattung von Paul Renner. OHLdr. mit Lesebändchen. Mit Unterstreichungen. Sehr gut erhalten. 2. Ex. OPbd.","Two copies are described: the first in OHLdr. (Originalhalbleder) mit Lesebändchen, with underlining, described as very well preserved; the second (2. Ex.) in OPbd. (Originalpappband). The first-described copy is used as the main record. The second copy's format (OPbd.) is noted here only. Additionally, 'Buchausstattung von Paul Renner' refers to the book design by Paul Renner (later famous for designing the Futura typeface), noted as a contributor detail."
bibliophile_159_7_10,"Heine, Th. Th.",1,False,False,True,False,False,"heine, th. th.",Heine,Th. Th.,WAGNER-EGELHAAF,"MANN, Thomas
Waelsungenblut. Mit den Illustrationen von Th. Th. Heine. Frankfurt S. Fischer 1976. 91 S. OPbd. m. OU. Reprint von 1921.",
bibliophile_163_7_10,MELDEMANN,1,True,False,False,False,False,meldemann,Heine,Th. Th.,MELDEMANN,"MELDEMANN
Holzschnitt von der Belagerung Wiens durch die Türken im Jahre 1929. Schönes Faksimile mit Beschreibung aller Szenen. Mehrfach gefalteter Plan in HLn.- Bindung.","The year '1929' in the title was corrected to '1529': the Ottoman siege of Vienna took place in 1529, not 1929. This is an unambiguous date error. The entry refers to the famous panoramic woodcut map of Vienna by Niklas Meldemann (published 1530), depicting the 1529 siege."
bibliophile_165_7_10,MICHELAGNIOLO BUONAROTI,1,True,False,False,False,False,michelagniolo buonaroti,BUONAROTI,MICHELAGNIOLO,MELDEMANN,"MICHELAGNIOLO BUONAROTI
Dichtungen. Übertragen von Heinrich Nelson. Jena Diederichs 1922. XVI, 309 S. Titelholzschnitt von F.H. Ehmcke. 5-7. Tausend. OLn. Einband etwas abgegriffen, sonst sehr schönes Ex.","The author's name is listed as 'MICHELAGNIOLO BUONAROTI'. 'Michelagniolo' is a legitimate historical Italian variant of 'Michelangelo' and has not been corrected. However, 'BUONAROTI' with a single 'R' is an unambiguous spelling error; the correct form is 'BUONARROTI' (double R). The author field has been left as written in the entry per display_name convention, but this correction is noted: the surname should be 'BUONARROTI'. corrected_by_api is set true for this correction. The XVI pages of front matter are not counted in the pages field, which reflects only the main text (309 S.)."
bibliophile_165_7_10,Heinrich Nelson,1,False,False,False,True,False,heinrich nelson,Nelson,Heinrich,MELDEMANN,"MICHELAGNIOLO BUONAROTI
Dichtungen. Übertragen von Heinrich Nelson. Jena Diederichs 1922. XVI, 309 S. Titelholzschnitt von F.H. Ehmcke. 5-7. Tausend. OLn. Einband etwas abgegriffen, sonst sehr schönes Ex.","The author's name is listed as 'MICHELAGNIOLO BUONAROTI'. 'Michelagniolo' is a legitimate historical Italian variant of 'Michelangelo' and has not been corrected. However, 'BUONAROTI' with a single 'R' is an unambiguous spelling error; the correct form is 'BUONARROTI' (double R). The author field has been left as written in the entry per display_name convention, but this correction is noted: the surname should be 'BUONARROTI'. corrected_by_api is set true for this correction. The XVI pages of front matter are not counted in the pages field, which reflects only the main text (309 S.)."
bibliophile_167_7_10,"von Stackelberg, Jürgen",1,False,False,False,True,False,"von stackelberg, jürgen",von Stackelberg,Jürgen,MELDEMANN,"MONTESQUIEU, Charles de
Perserbriefe. A. d. Französ. v. Jürgen von Stackelberg. Mit Anmerkungen zum Text und einem Nachwort. Frankfurt Insel 1988. 357 S. OLn. in Schuber. Lesebändchen. Verlagsfrisch.",
bibliophile_35_2_10,"Schultze Jena, Leonhard",1,False,False,False,True,False,"schultze jena, leonhard",Schultze Jena,Leonhard,MELDEMANN,"SAHAGUN, Fray Bernardino de
Aus der Welt der Azteken. Die Chronik des … Übersetzungen von Leonhard Schultze Jena, Eduard Seler und Sabine Dedenbach-Salazar-Saenz. Ausgewählt und mit einem Nachwort versehen von Claus Litterscheid. Mit farb. Abb. a. XXIV Taf. und zahlr. Abb. i. Text. Frankfurt Insel 1989. 296 S. OLn. m. OU. Verlagsfrisch.","The subtitle reads 'Die Chronik des …' with an ellipsis, suggesting a name or phrase was left incomplete in the entry — likely 'Die Chronik des Fray Bernardino de Sahagún' or similar. missing_person flag set because the subtitle contains an unresolved ellipsis indicating an incomplete reference. The original language of the translated texts is not stated but is presumed to be Nahuatl or Spanish; left null as it cannot be determined with certainty from the entry alone."
bibliophile_35_2_10,"Seler, Eduard",2,False,False,False,True,False,"seler, eduard",Seler,Eduard,MELDEMANN,"SAHAGUN, Fray Bernardino de
Aus der Welt der Azteken. Die Chronik des … Übersetzungen von Leonhard Schultze Jena, Eduard Seler und Sabine Dedenbach-Salazar-Saenz. Ausgewählt und mit einem Nachwort versehen von Claus Litterscheid. Mit farb. Abb. a. XXIV Taf. und zahlr. Abb. i. Text. Frankfurt Insel 1989. 296 S. OLn. m. OU. Verlagsfrisch.","The subtitle reads 'Die Chronik des …' with an ellipsis, suggesting a name or phrase was left incomplete in the entry — likely 'Die Chronik des Fray Bernardino de Sahagún' or similar. missing_person flag set because the subtitle contains an unresolved ellipsis indicating an incomplete reference. The original language of the translated texts is not stated but is presumed to be Nahuatl or Spanish; left null as it cannot be determined with certainty from the entry alone."
bibliophile_35_2_10,"Dedenbach-Salazar-Saenz, Sabine",3,False,False,False,True,False,"dedenbach-salazar-saenz, sabine",Dedenbach-Salazar-Saenz,Sabine,MELDEMANN,"SAHAGUN, Fray Bernardino de
Aus der Welt der Azteken. Die Chronik des … Übersetzungen von Leonhard Schultze Jena, Eduard Seler und Sabine Dedenbach-Salazar-Saenz. Ausgewählt und mit einem Nachwort versehen von Claus Litterscheid. Mit farb. Abb. a. XXIV Taf. und zahlr. Abb. i. Text. Frankfurt Insel 1989. 296 S. OLn. m. OU. Verlagsfrisch.","The subtitle reads 'Die Chronik des …' with an ellipsis, suggesting a name or phrase was left incomplete in the entry — likely 'Die Chronik des Fray Bernardino de Sahagún' or similar. missing_person flag set because the subtitle contains an unresolved ellipsis indicating an incomplete reference. The original language of the translated texts is not stated but is presumed to be Nahuatl or Spanish; left null as it cannot be determined with certainty from the entry alone."
biographie_133_6_27,"Barckhausen, Christiane",1,False,False,False,True,False,"barckhausen, christiane",Barckhausen,Christiane,MELDEMANN,"CASTANEDA, Jorge G.
Che Guevara. Biographie. Aus dem Englischen und Spanischen von Christiane Barckhausen, Sven Dörper, Ursula Gräfe und Udo Rennert. Mit zahlr. Fotos. Frankfurt Insel 1997. 639 S. OPbd.",
biographie_133_6_27,"Dörper, Sven",2,False,False,False,True,False,"dörper, sven",Dörper,Sven,MELDEMANN,"CASTANEDA, Jorge G.
Che Guevara. Biographie. Aus dem Englischen und Spanischen von Christiane Barckhausen, Sven Dörper, Ursula Gräfe und Udo Rennert. Mit zahlr. Fotos. Frankfurt Insel 1997. 639 S. OPbd.",
biographie_133_6_27,"Gräfe, Ursula",3,False,False,False,True,False,"gräfe, ursula",Gräfe,Ursula,MELDEMANN,"CASTANEDA, Jorge G.
Che Guevara. Biographie. Aus dem Englischen und Spanischen von Christiane Barckhausen, Sven Dörper, Ursula Gräfe und Udo Rennert. Mit zahlr. Fotos. Frankfurt Insel 1997. 639 S. OPbd.",
biographie_133_6_27,"Rennert, Udo",4,False,False,False,True,False,"rennert, udo",Rennert,Udo,MELDEMANN,"CASTANEDA, Jorge G.
Che Guevara. Biographie. Aus dem Englischen und Spanischen von Christiane Barckhausen, Sven Dörper, Ursula Gräfe und Udo Rennert. Mit zahlr. Fotos. Frankfurt Insel 1997. 639 S. OPbd.",
briefe_120_5_15,"Keller, Adelbert",1,False,False,False,True,False,"keller, adelbert",Keller,Adelbert,MELDEMANN,"CERVANTES, Miguel de
Sämmtliche Romane und Novellen Aus dem Spanischen von Adelbert Keller und Friedrich Rotter. Stuttgart Metzler 1839 – 1841. Fünf Bände in zwölf Teilen .
Band I Teil 1- 2 Don Quijote 1,2 fehlt.
Band II. Teil 3. Don Quijote III. 299 S.
Teil 4. Don Quijote IV. 267 S.
Band III Don Quijote V. 328 S.
Teil 8. Novellen I. 230 S.
Band IV. Novellen II. 259 S.
Teil 10. Novellen III. 268 S.
Band V. Die Prüfungen des Persiles und der Sigismunda I. 304 S.
Teil 12. Die Prüfungen des Persiles und der Sigismunda II. 272 S.
Alle vier Bände stark beriebene Halblederbände, unterschiedlich stockfleckig.","The entry describes 'Fünf Bände in zwölf Teilen' (five volumes in twelve parts), but the volume/part numbering is inconsistent: Band I contains Teil 1–2, Band II contains Teil 3 and Teil 4, Band III contains Teil 5 (no Teil number given) and Teil 8, Band IV contains Teil 9 (no Teil number given) and Teil 10, Band V contains Teil 11 (no Teil number given) and Teil 12. Parts 5, 6, 7, 9, and 11 are not explicitly numbered in the entry, making the structure ambiguous. Additionally, the closing note says 'Alle vier Bände' (all four volumes) but the work is described as five volumes — this is an internal inconsistency in the entry. Band I (Teil 1–2, Don Quijote I and II) is noted as missing ('fehlt'). The volumes array captures what is explicitly stated; ambiguous part numbers are omitted from volume_number where not clearly given."
briefe_120_5_15,"Rotter, Friedrich",2,False,False,False,True,False,"rotter, friedrich",Rotter,Friedrich,MELDEMANN,"CERVANTES, Miguel de
Sämmtliche Romane und Novellen Aus dem Spanischen von Adelbert Keller und Friedrich Rotter. Stuttgart Metzler 1839 – 1841. Fünf Bände in zwölf Teilen .
Band I Teil 1- 2 Don Quijote 1,2 fehlt.
Band II. Teil 3. Don Quijote III. 299 S.
Teil 4. Don Quijote IV. 267 S.
Band III Don Quijote V. 328 S.
Teil 8. Novellen I. 230 S.
Band IV. Novellen II. 259 S.
Teil 10. Novellen III. 268 S.
Band V. Die Prüfungen des Persiles und der Sigismunda I. 304 S.
Teil 12. Die Prüfungen des Persiles und der Sigismunda II. 272 S.
Alle vier Bände stark beriebene Halblederbände, unterschiedlich stockfleckig.","The entry describes 'Fünf Bände in zwölf Teilen' (five volumes in twelve parts), but the volume/part numbering is inconsistent: Band I contains Teil 1–2, Band II contains Teil 3 and Teil 4, Band III contains Teil 5 (no Teil number given) and Teil 8, Band IV contains Teil 9 (no Teil number given) and Teil 10, Band V contains Teil 11 (no Teil number given) and Teil 12. Parts 5, 6, 7, 9, and 11 are not explicitly numbered in the entry, making the structure ambiguous. Additionally, the closing note says 'Alle vier Bände' (all four volumes) but the work is described as five volumes — this is an internal inconsistency in the entry. Band I (Teil 1–2, Don Quijote I and II) is noted as missing ('fehlt'). The volumes array captures what is explicitly stated; ambiguous part numbers are omitted from volume_number where not clearly given."
de-lit-monographien_126_6_10,"JENS, Inge",1,True,False,False,False,False,"jens, inge",JENS,Inge,MELDEMANN,"JENS, Inge und Walter
Frau Thomas Mann. Das Leben der Katharina Pringsheim. Reinbek Rowohlt 2003. 2.Aufl. 352 S. Mit Abbildungen. OLn.m.OU und Lesebändchen.",
de-lit-monographien_126_6_10,"JENS, Walter",2,True,False,False,False,False,"jens, walter",JENS,Walter,MELDEMANN,"JENS, Inge und Walter
Frau Thomas Mann. Das Leben der Katharina Pringsheim. Reinbek Rowohlt 2003. 2.Aufl. 352 S. Mit Abbildungen. OLn.m.OU und Lesebändchen.",
russland_401_17_17,"Reinig, Christa",1,False,False,False,True,False,"reinig, christa",Reinig,Christa,MELDEMANN,"ZWETAJEWA, Marina
Versuch, eifersüchtig zu sein Gedichte Russisch und deutsch. Übertragen von Christa Reinig und anderen. Herausgegeben und mit einem Nachwort versehen von Ilma Rakusa. Frankfurt Suhrkamp 2002. 191 S. OPbd.m.OU und Lesebändchen. Dt. EA. Verlagsfrisch. BS 1340",
russland_401_17_17,"Reinig, andere",2,False,False,False,True,False,"reinig, andere",Reinig,andere,MELDEMANN,"ZWETAJEWA, Marina
Versuch, eifersüchtig zu sein Gedichte Russisch und deutsch. Übertragen von Christa Reinig und anderen. Herausgegeben und mit einem Nachwort versehen von Ilma Rakusa. Frankfurt Suhrkamp 2002. 191 S. OPbd.m.OU und Lesebändchen. Dt. EA. Verlagsfrisch. BS 1340",
illustrierte_276_12_14,"Leitgab, Grete",1,False,False,False,True,False,"leitgab, grete",Leitgab,Grete,MELDEMANN,"SAINT-EXUPERY, Antoine de
Der kleine Prinz. Mit Zeichnungen des Verfassers. A .d. Französ. von Grete und Josef Leitgab. Zürich Arche o.J. (1950) 91 S. Mit 42 Illustr. des Autors. OLn. (Dt. EA?)","corrected_by_api: The author's name 'SAINT-EXUPERY' is missing the accent; corrected to 'SAINT-EXUPÉRY' would be standard, but left as written since the display_name preserves the entry as given. The translator surname 'Leitgab' may be a typo for 'Leitgeb' — this is a known translator pair (Grete and Josef Leitgeb) for this work; corrected_by_api set true for this correction. api_concerned: The cataloger notes '(Dt. EA?)' with a question mark, indicating uncertainty about whether this is the German first edition; flagged for verification. The year is given as 'o.J. (1950)' — no date on the book itself, with 1950 as an estimate."
illustrierte_276_12_14,"Leitgab, Josef",2,False,False,False,True,False,"leitgab, josef",Leitgab,Josef,MELDEMANN,"SAINT-EXUPERY, Antoine de
Der kleine Prinz. Mit Zeichnungen des Verfassers. A .d. Französ. von Grete und Josef Leitgab. Zürich Arche o.J. (1950) 91 S. Mit 42 Illustr. des Autors. OLn. (Dt. EA?)","corrected_by_api: The author's name 'SAINT-EXUPERY' is missing the accent; corrected to 'SAINT-EXUPÉRY' would be standard, but left as written since the display_name preserves the entry as given. The translator surname 'Leitgab' may be a typo for 'Leitgeb' — this is a known translator pair (Grete and Josef Leitgeb) for this work; corrected_by_api set true for this correction. api_concerned: The cataloger notes '(Dt. EA?)' with a question mark, indicating uncertainty about whether this is the German first edition; flagged for verification. The year is given as 'o.J. (1950)' — no date on the book itself, with 1950 as an estimate."
